image_time,angle_deg,inference_time_ms,delta_t,delta_angle,omega,dx_dt,dy_dt,tip_speed,puncture_detected
857.3984690000,60.94213375411147,20.820699999603676,0.0,0.0,0.0,0.0,0.0,0.0,False
857.4690000000,59.03624346792648,19.876700000168057,0.07053100000007362,-1.9058902861849845,-1.9058902861849845,0,0,0.0,False
857.5352820000,60.01836063115067,19.6752000010747,0.06628200000000106,0.9821171632241885,0.9821171632241885,-8,0,8.0,False
857.6008250000,58.877529803208006,19.211499999073567,0.06554299999993418,-1.1408308279426649,-1.1408308279426649,0,0,0.0,False
857.6309510000,59.03624346792648,19.37299999917741,0.030125999999995656,0.15871366471847637,0.15871366471847637,0,4,4.0,False
857.6663320000,60.0463918321985,19.080999998550396,0.03538100000002942,1.0101483642720197,1.0101483642720197,0,-4,4.0,False
857.7020370000,59.03624346792648,19.158000002789777,0.0357050000000072,-1.0101483642720197,-1.0101483642720197,-4,4,5.656854249492381,False
857.7676080000,59.18429424827082,19.315500001539476,0.06557099999997718,0.1480507803443345,0.1480507803443345,0,-4,4.0,False
857.7981310000,59.483830323032024,19.035299999814015,0.03052300000001651,0.2995360747612068,0.2995360747612068,0,0,0.0,False
857.8287010000,59.18429424827082,19.091599999228492,0.030570000000011532,-0.2995360747612068,-0.2995360747612068,0,0,0.0,False
857.8989800000,58.07912378006683,19.32420000230195,0.07027900000002774,-1.105170468203987,-1.105170468203987,0,-4,4.0,False
857.9346800000,59.93141717813756,19.272999998065643,0.03569999999990614,1.852293398070728,1.852293398070728,4,9,9.848857801796104,False
857.9955250000,59.19855402386317,19.194299999071518,0.06084500000008575,-0.7328631542743906,-0.7328631542743906,0,-5,5.0,False
858.0665630000,60.90447314701562,18.71499999833759,0.07103799999993043,1.705919123152455,1.705919123152455,0,-4,4.0,False
858.0966960000,60.06848815949221,18.828899999789428,0.030132999999977983,-0.8359849875234104,-0.8359849875234104,0,0,0.0,False
858.1320320000,60.502998102299784,18.998400002601556,0.035336000000029344,0.4345099428075727,0.4345099428075727,0,-4,4.0,False
858.1623030000,60.40852727356429,19.02719999998226,0.030270999999970627,-0.09447082873549562,-0.09447082873549562,0,-4,4.0,False
858.1978030000,59.912667005964764,18.824900002073264,0.03550000000007003,-0.4958602675995252,-0.4958602675995252,0,4,4.0,False
858.2333610000,60.494755891626234,18.83779999843682,0.035557999999923595,0.5820888856614701,0.5820888856614701,-4,0,4.0,False
858.2635670000,60.44715356818662,18.967800002428703,0.03020600000002105,-0.04760232343961235,-0.04760232343961235,0,-4,4.0,False
858.2990070000,60.52324703115415,19.05579999947804,0.03543999999999414,0.07609346296752761,0.07609346296752761,-4,-12,12.649110640673518,False
858.3342660000,60.50768571562361,18.713199999183416,0.03525899999999638,-0.015561315530540298,-0.015561315530540298,0,6,6.0,False
858.3654530000,61.12407810672005,18.803200000547804,0.031187000000045373,0.61639239109644,0.61639239109644,0,5,5.0,False
858.4004910000,60.49668985264393,18.94720000200323,0.035037999999985914,-0.6273882540761164,-0.6273882540761164,-4,-3,5.0,False
858.4306930000,60.47658838321105,19.106100000499282,0.03020200000003115,-0.020101469432880492,-0.020101469432880492,0,4,4.0,False
858.4662770000,60.13673966710422,18.82560000012745,0.03558399999997164,-0.3398487161068289,-0.3398487161068289,-4,-8,8.94427190999916,False
858.5020040000,59.95863607372087,18.819400000211317,0.035727000000065345,-0.17810359338335502,-0.17810359338335502,0,4,4.0,False
858.5318630000,60.1134933762989,19.025100002181716,0.029858999999987645,0.15485730257803,0.15485730257803,0,0,0.0,False
858.5673050000,59.73635669101259,19.0584999982093,0.03544199999998909,-0.3771366852863096,-0.3771366852863096,0,5,5.0,False
858.5976430000,60.26064541703963,18.855600003007567,0.030337999999915155,0.524288726027045,0.524288726027045,-4,-9,9.848857801796104,False
858.6328770000,61.95758003704512,18.919500002084533,0.035234000000059496,1.6969346200054858,1.6969346200054858,8,-24,25.298221281347036,True
858.6684050000,62.542749982263075,19.02960000006715,0.03552799999999934,0.585169945217956,0.585169945217956,0,4,4.0,True
858.6992000000,62.01015878530178,19.132200002786703,0.030795000000011896,-0.5325911969612918,-0.5325911969612918,-8,-8,11.313708498984761,True
858.7289750000,61.9121312643991,19.138600000587758,0.02977499999997235,-0.09802752090268285,-0.09802752090268285,0,4,4.0,True
