image_time,angle_deg,inference_time_ms,delta_t,delta_angle,omega,dx_dt,dy_dt,tip_speed,puncture_detected
40.6636490000,72.85932646161626,57.626399997388944,0.0,0.0,0.0,0.0,0.0,0.0,False
40.6990060000,72.7911922696164,6.836999993538484,0.03535699999999764,-0.06813419199986015,-0.06813419199986015,0,4,4.0,False
40.7293950000,72.40118772421664,14.007899997523054,0.030388999999999555,-0.39000454539976204,-0.39000454539976204,0,0,0.0,False
40.7649530000,73.02616016692598,7.727199990767986,0.035558000000001755,0.6249724427093355,0.6249724427093355,0,0,0.0,False
40.8004470000,72.63745438278532,9.895199997117743,0.035493999999999915,-0.3887057841406545,-0.3887057841406545,0,-4,4.0,False
40.8305060000,73.01260677845269,6.861000001663342,0.03005900000000139,0.3751523956673708,0.3751523956673708,0,0,0.0,False
40.8671240000,73.23755650336255,8.894700004020706,0.03661799999999715,0.22494972490986243,0.22494972490986243,0,-4,4.0,False
40.9017210000,73.14160123226172,8.59030001447536,0.034597000000005096,-0.09595527110083424,-0.09595527110083424,4,0,4.0,False
40.9316180000,73.40007589010293,6.647100002737716,0.029896999999998286,0.25847465784120516,0.25847465784120516,-4,-4,5.656854249492381,False
40.9670130000,73.33656690914769,6.758499977877364,0.035395000000001176,-0.06350898095523405,-0.06350898095523405,0,-4,4.0,False
40.9974980000,73.11667547377101,6.794899993110448,0.030484999999998763,-0.219891435376681,-0.219891435376681,0,0,0.0,False
41.0327940000,73.39750513088578,10.055799997644499,0.03529600000000244,0.28082965711476504,0.28082965711476504,0,-4,4.0,False
41.0683190000,73.54645828699238,11.009500012733042,0.03552499999999981,0.1489531561066002,0.1489531561066002,0,0,0.0,False
41.0989630000,73.5198173556548,11.150800011819229,0.03064399999999523,-0.02664093133758172,-0.02664093133758172,-4,8,8.94427190999916,False
41.1288760000,73.45563768904444,17.113399982918054,0.029913000000000523,-0.06417966661035734,-0.06417966661035734,0,4,4.0,False
41.1643790000,73.25920309570989,7.085899997036904,0.03550299999999851,-0.19643459333454416,-0.19643459333454416,0,4,4.0,False
41.2001450000,73.0423138288212,6.604700000025332,0.03576600000000241,-0.2168892668886997,-0.2168892668886997,0,0,0.0,False
41.2303340000,72.9740233985631,6.707699998514727,0.03018900000000002,-0.06829043025808801,-0.06829043025808801,4,-4,5.656854249492381,False
41.2658140000,74.23743307469988,10.780999989947304,0.035479999999999734,1.2634096761367744,1.2634096761367744,-4,-40,40.19950248448356,True
41.2963120000,73.68545835757418,13.507299998309463,0.03049800000000147,-0.5519747171257023,-0.5519747171257023,0,-8,8.0,True
41.3315190000,73.97634731567746,7.241099985549226,0.035206999999999766,0.29088895810328097,0.29088895810328097,0,4,4.0,True
41.3620060000,74.29719545925228,13.403099990682676,0.03048700000000082,0.32084814357482117,0.32084814357482117,0,-4,4.0,True
41.3979600000,74.80229697629281,7.985299977008253,0.03595399999999671,0.5051015170405293,0.5051015170405293,0,0,0.0,True
41.4332090000,74.10377562164366,6.841299997176975,0.03524900000000031,-0.6985213546491451,-0.6985213546491451,0,0,0.0,True
41.4628290000,73.87388597399485,15.416199981700629,0.029620000000001312,-0.22988964764881814,-0.22988964764881814,0,0,0.0,True
41.4984600000,74.8207602411419,7.960100017953664,0.03563100000000219,0.9468742671470523,0.9468742671470523,0,0,0.0,True
41.5289740000,74.31440762443711,10.326499992515892,0.0305139999999966,-0.5063526167047883,-0.5063526167047883,0,0,0.0,True
41.5643840000,74.43035487891993,6.9451000017579645,0.03540999999999883,0.11594725448281906,0.11594725448281906,4,0,4.0,True
41.5996600000,74.56183487755564,7.080500014126301,0.035276000000003194,0.13147999863571158,0.13147999863571158,0,0,0.0,True
41.6304450000,74.36137151913447,13.888299989048392,0.030785000000001617,-0.20046335842117458,-0.20046335842117458,0,0,0.0,True
41.6655510000,74.79531053825144,8.188399981008843,0.03510599999999897,0.43393901911697697,0.43393901911697697,0,0,0.0,True
41.7011210000,74.62312056649067,13.407999998889863,0.03556999999999988,-0.17218997176077266,-0.17218997176077266,-4,4,5.656854249492381,True
41.7318150000,74.33862489927746,8.026899973629043,0.03069399999999689,-0.28449566721320707,-0.28449566721320707,0,0,0.0,True
41.7615900000,74.44084437677594,15.692800021497533,0.029775000000000773,0.1022194774984797,0.1022194774984797,0,-4,4.0,True
41.7969000000,74.39235142765165,7.309500011615455,0.03531000000000262,-0.04849294912429514,-0.04849294912429514,0,0,0.0,True
41.8327500000,74.32333713148972,7.077299989759922,0.035849999999996385,-0.06901429616192445,-0.06901429616192445,0,4,4.0,True
41.8627640000,74.42602515830244,9.04959999024868,0.030014000000001317,0.10268802681271438,0.10268802681271438,0,-4,4.0,True
41.8982020000,74.80234533646006,8.92230001045391,0.03543799999999919,0.3763201781576271,0.3763201781576271,0,4,4.0,True
41.9336130000,74.41756963395167,6.700099998852238,0.03541100000000341,-0.3847757025083922,-0.3847757025083922,0,-4,4.0,True
41.9644720000,74.47938172346173,6.719500001054257,0.030858999999999526,0.06181208951005601,0.06181208951005601,0,4,4.0,True
41.9994400000,74.37452449170965,6.8626000138465315,0.03496799999999922,-0.10485723175207795,-0.10485723175207795,0,0,0.0,True
42.0296110000,74.3442594431269,6.774199981009588,0.030171000000002834,-0.030265048582748477,-0.030265048582748477,0,0,0.0,True
42.0650900000,74.35585403283207,11.1075000022538,0.03547899999999515,0.0115945897051688,0.0115945897051688,0,0,0.0,True
42.0956120000,74.38890686974827,10.735099989688024,0.030522000000004823,0.0330528369161982,0.0330528369161982,0,0,0.0,True
42.1307150000,74.5341315779771,14.914799976395443,0.03510299999999944,0.14522470822883804,0.14522470822883804,0,0,0.0,True
42.1664060000,74.46029717839986,7.838000019546598,0.03569099999999992,-0.07383439957725102,-0.07383439957725102,0,0,0.0,True
42.1967510000,74.37452449170965,7.05979997292161,0.030344999999996958,-0.08577268669020555,-0.08577268669020555,0,0,0.0,True
42.2270960000,74.39235142765165,6.616400001803413,0.030345000000004063,0.017826935941997135,0.017826935941997135,0,-4,4.0,True
42.2626780000,74.29245499732173,6.639800005359575,0.035581999999998004,-0.09989643032992035,-0.09989643032992035,0,4,4.0,True
42.2982090000,74.37329036041518,6.960300001082942,0.03553099999999887,0.08083536309345618,0.08083536309345618,0,0,0.0,True
42.3279710000,74.33739076798298,6.860699999378994,0.029761999999998068,-0.035899592432201644,-0.035899592432201644,0,0,0.0,True
42.3637510000,74.38553388647028,7.183900015661493,0.03578000000000259,0.04814311848730313,0.04814311848730313,0,0,0.0,True
42.3989940000,74.35708816412655,9.282899991376325,0.035243000000001246,-0.028445722343732882,-0.028445722343732882,0,0,0.0,True
42.4351500000,74.48697436217732,8.79319998784922,0.0361559999999983,0.1298861980507695,0.1298861980507695,0,0,0.0,True
42.4645960000,74.87891848835775,6.520200025988743,0.029446000000000083,0.3919441261804337,0.3919441261804337,0,-4,4.0,True
42.5002360000,74.57207156527036,7.74880000972189,0.03564000000000078,-0.3068469230873916,-0.3068469230873916,0,4,4.0,True
42.5307050000,74.54292574570171,7.555999996839091,0.030468999999996527,-0.029145819568654474,-0.029145819568654474,0,0,0.0,True
42.5664260000,74.35708816412655,7.51620001392439,0.035721000000002334,-0.18583758157515717,-0.18583758157515717,0,0,0.0,True
