image_time,angle_deg,inference_time_ms,delta_t,delta_angle,omega,dx_dt,dy_dt,tip_speed,puncture_detected
267.1962610000,68.41363092633009,49.02599999331869,0.0,0.0,0.0,0.0,0.0,0.0,False
267.2262440000,68.95650325015697,45.80980000901036,0.029983000000015636,0.5428723238268844,0.5428723238268844,0,-6,6.0,False
267.2567490000,69.2624483231243,35.445299989078194,0.03050500000000511,0.305945072967333,0.305945072967333,0,0,0.0,False
267.2920020000,68.50761169037992,35.93879999243654,0.035253000000011525,-0.7548366327443858,-0.7548366327443858,0,0,0.0,False
267.3274520000,69.4153137768813,35.61749999062158,0.035449999999968895,0.9077020865013878,0.9077020865013878,0,2,2.0,False
267.3630590000,68.69760480424965,35.7021999952849,0.035607000000027256,-0.7177089726316552,-0.7177089726316552,-4,-6,7.211102550927978,False
267.3932280000,68.7068769658926,40.36230000201613,0.03016900000000078,0.009272161642954302,0.009272161642954302,4,0,4.0,False
267.4286760000,68.61524416437567,36.14240000024438,0.035447999999973945,-0.09163280151693698,-0.09163280151693698,0,0,0.0,False
267.4593790000,68.90728827436773,35.38539999863133,0.0307030000000168,0.2920441099920623,0.2920441099920623,0,3,3.0,False
267.4950160000,68.77475974985322,35.84570001112297,0.035637000000008356,-0.13252852451451247,-0.13252852451451247,0,-2,2.0,False
267.5299360000,68.35839910564493,39.404100010870025,0.03491999999999962,-0.41636064420828234,-0.41636064420828234,0,-2,2.0,False
267.5607840000,69.2662464574507,35.876200010534376,0.03084799999999177,0.9078473518057706,0.9078473518057706,0,-2,2.0,False
267.5965020000,68.51525540728957,35.50550001091324,0.03571799999997438,-0.750991050161133,-0.750991050161133,0,0,0.0,False
267.6259550000,68.42814675195407,35.97140000783838,0.029452999999989515,-0.0871086553354985,-0.0871086553354985,-4,-5,6.4031242374328485,False
267.6614250000,68.05799992248389,35.50640001776628,0.03547000000003209,-0.37014682947018684,-0.37014682947018684,-4,4,5.656854249492381,False
267.6967920000,68.45338783885498,36.218499997630715,0.03536700000000792,0.3953879163710923,0.3953879163710923,0,1,1.0,False
267.7273620000,68.56778085504452,95.38400001474656,0.030570000000011532,0.11439301618953834,0.11439301618953834,0,-1,1.0,False
267.7625520000,68.3772214609282,37.914799991995096,0.035190000000000055,-0.1905593941163204,-0.1905593941163204,0,-1,1.0,False
267.7980750000,68.37012488867104,38.037799997255206,0.03552299999995512,-0.007096572257154321,-0.007096572257154321,-4,-7,8.06225774829855,False
267.8284860000,68.36806093560963,38.31580001860857,0.030411000000015065,-0.0020639530614090518,-0.0020639530614090518,0,0,0.0,False
267.8587420000,68.07107849330441,38.05239999201149,0.0302560000000085,-0.29698244230522164,-0.29698244230522164,0,4,4.0,False
267.8943380000,67.9470956175807,38.3678000071086,0.035595999999998185,-0.12398287572371203,-0.12398287572371203,-4,-4,5.656854249492381,False
267.9244020000,67.86281305301401,38.032100012060255,0.03006399999998166,-0.08428256456669203,-0.08428256456669203,0,5,5.0,False
267.9597670000,67.4338222559349,37.62980000465177,0.03536500000001297,-0.42899079707910914,-0.42899079707910914,0,1,1.0,False
267.9952830000,67.49470757631062,37.01990001718514,0.03551599999997279,0.06088532037571781,0.06088532037571781,0,0,0.0,False
268.0260640000,67.44865433796782,37.48759999871254,0.030781000000047243,-0.04605323834279318,-0.04605323834279318,-4,-6,7.211102550927978,False
268.0611100000,67.33602098626073,37.00730000855401,0.035045999999965716,-0.11263335170708899,-0.11263335170708899,0,-4,4.0,False
268.0922540000,67.3988956651975,37.477900012163445,0.03114400000004025,0.06287467893676535,0.06287467893676535,0,0,0.0,False
268.1274520000,66.9581166960176,37.2567999875173,0.035197999999979857,-0.44077896917990245,-0.44077896917990245,-4,-4,5.656854249492381,False
268.1625930000,66.95053853942476,37.49789998983033,0.03514100000001008,-0.007578156592842333,-0.007578156592842333,0,4,4.0,False
268.1925870000,66.80251418629068,37.06140001304448,0.029993999999987864,-0.14802435313407614,-0.14802435313407614,-4,-4,5.656854249492381,False
268.2281370000,66.46213181732196,37.38209998118691,0.03555000000000064,-0.34038236896871865,-0.34038236896871865,0,4,4.0,False
268.2585260000,67.1232811905058,37.52119999262504,0.030389000000013766,0.6611493731838465,0.6611493731838465,0,4,4.0,False
268.2991380000,66.50084509650185,36.47410002304241,0.040612000000010084,-0.6224360940039588,-0.6224360940039588,-4,4,5.656854249492381,False
268.3245360000,66.02216426342353,36.50400001788512,0.02539799999999559,-0.47868083307831455,-0.47868083307831455,0,0,0.0,False
268.3597730000,65.61997031650284,37.01919998275116,0.03523699999999508,-0.4021939469206899,-0.4021939469206899,0,6,6.0,False
268.3901320000,65.35410937243257,36.323799984529614,0.030358999999975822,-0.26586094407026906,-0.26586094407026906,-4,-6,7.211102550927978,False
268.4266130000,65.43498653677986,36.231900012353435,0.03648099999998067,0.0808771643472852,0.0808771643472852,0,-4,4.0,False
268.4612500000,65.211932056433,36.57289998955093,0.034637000000032,-0.22305448034686037,-0.22305448034686037,0,4,4.0,False
268.4964980000,65.53100576449576,40.32800000277348,0.035247999999967305,0.3190737080627599,0.3190737080627599,4,6,7.211102550927978,False
268.5267430000,65.52507835669202,36.63260000757873,0.03024500000003627,-0.0059274078037390154,-0.0059274078037390154,0,2,2.0,False
268.5621580000,65.91864533805344,36.26630001235753,0.03541500000000042,0.3935669813614169,0.3935669813614169,4,4,5.656854249492381,False
268.5923960000,65.4211034077522,36.56639999826439,0.0302379999999971,-0.4975419303012387,-0.4975419303012387,0,4,4.0,False
268.6277570000,65.70112627067256,36.3323999918066,0.035360999999966225,0.2800228629203616,0.2800228629203616,0,-4,4.0,False
268.6635360000,65.48268468110628,36.54800000367686,0.035779000000047745,-0.21844158956628235,-0.21844158956628235,0,0,0.0,False
268.6940190000,65.75286897585946,36.39990001101978,0.030483000000003813,0.27018429475317873,0.27018429475317873,0,0,0.0,False
268.7292580000,65.55355452281248,36.783000017749146,0.03523899999999003,-0.1993144530469806,-0.1993144530469806,0,0,0.0,False
268.7602770000,65.62740456740212,36.409599997568876,0.03101899999995794,0.07385004458964772,0.07385004458964772,0,0,0.0,False
