image_time,angle_deg,inference_time_ms,delta_t,delta_angle,omega,dx_dt,dy_dt,tip_speed,puncture_detected
78.6031970000,62.030254607245084,46.72980000032112,0.0,0.0,0.0,0.0,0.0,0.0,False
78.6382790000,61.95480975884624,7.628200000908691,0.03508200000000272,-0.07544484839884547,-0.07544484839884547,0,0,0.0,False
78.6687860000,62.348931724219604,24.309399999765446,0.030507000000000062,0.3941219653733654,0.3941219653733654,0,-4,4.0,False
78.7044990000,62.573969010284415,24.967800000013085,0.035713000000001216,0.22503728606481133,0.22503728606481133,-12,-28,30.463092423455635,True
78.7343920000,63.05256347927299,12.677799997618422,0.02989300000000128,0.4785944689885753,0.4785944689885753,-4,-4,5.656854249492381,True
78.7698540000,63.4313154556772,8.995099997264333,0.03546199999999544,0.3787519764042102,0.3787519764042102,0,0,0.0,True
78.8053920000,63.0659956550179,9.717299999465467,0.03553800000000251,-0.36531980065930014,-0.36531980065930014,0,0,0.0,True
78.8359700000,63.06476130880133,11.060799999540905,0.030578000000005545,-0.001234346216570259,-0.001234346216570259,-4,-4,5.656854249492381,True
78.8711850000,62.97649684135094,10.801200001878897,0.03521499999999378,-0.08826446745039362,-0.08826446745039362,0,-8,8.0,True
78.9018180000,63.148159326638606,8.995900003355928,0.030633000000008792,0.17166248528766914,0.17166248528766914,0,-4,4.0,True
78.9370970000,63.800673074120674,12.149999998655403,0.035278999999988514,0.6525137474820681,0.6525137474820681,-4,-8,8.94427190999916,True
78.9722880000,63.60001967437917,8.142799997585826,0.03519100000001174,-0.20065339974150476,-0.20065339974150476,0,0,0.0,True
79.0027730000,63.80697842436636,7.218200000352226,0.030484999999998763,0.20695874998719432,0.20695874998719432,0,0,0.0,True
79.0386710000,63.553966386986446,8.32309999896097,0.03589799999998888,-0.25301203737991784,-0.25301203737991784,0,4,4.0,True
79.0684140000,63.60890687426672,9.074399997189175,0.02974300000001051,0.054940487280276784,0.054940487280276784,0,0,0.0,True
79.1041630000,63.57136763184903,8.647999999084277,0.03574899999999559,-0.037539242417693686,-0.037539242417693686,0,0,0.0,True
79.1346930000,63.58366312208733,7.428200002323138,0.030529999999998836,0.012295490238301454,0.012295490238301454,0,-4,4.0,True
79.1698030000,63.51416358818841,7.012699999904726,0.03511000000000308,-0.06949953389892016,-0.06949953389892016,0,0,0.0,True
79.2005850000,63.98616176826553,18.942599999718368,0.030782000000002085,0.47199818007712224,0.47199818007712224,0,0,0.0,True
79.2358140000,64.01664094877587,22.24210000349558,0.035229000000001065,0.030479180510340598,0.030479180510340598,-4,0,4.0,True
79.2711640000,63.5929527680801,16.04389999920386,0.035349999999994,-0.42368818069576974,-0.42368818069576974,0,0,0.0,True
79.3014320000,63.126115838855355,10.240200001135236,0.030268000000006623,-0.4668369292247476,-0.4668369292247476,0,0,0.0,True
79.3367500000,64.07583165930872,10.237900001811795,0.035317999999989524,0.9497158204533633,0.9497158204533633,4,8,8.94427190999916,True
79.3671240000,63.59084304418175,8.57489999907557,0.030374000000009005,-0.4849886151269658,-0.4849886151269658,0,1,1.0,True
79.4023340000,63.434948822922,8.925399997679051,0.03520999999999219,-0.15589422125975005,-0.15589422125975005,0,1,1.0,True
79.4430570000,63.59552275006362,9.236300000338815,0.04072299999999984,0.16057392714161978,0.16057392714161978,-4,-6,7.211102550927978,True
79.4682010000,63.5896454562071,9.256000001187203,0.02514399999999739,-0.0058772938565212485,-0.0058772938565212485,0,0,0.0,True
79.5036520000,63.690726756215525,9.23509999847738,0.035451000000009,0.10108130000842408,0.10108130000842408,4,4,5.656854249492381,True
79.5390780000,63.98648106537817,8.161699999618577,0.03542600000000107,0.2957543091626462,0.2957543091626462,0,0,0.0,True
79.5697950000,63.85584938192258,8.563700001104735,0.030716999999995664,-0.13063168345559006,-0.13063168345559006,0,4,4.0,True
79.6050560000,63.690343778397065,8.077099999354687,0.03526100000000554,-0.16550560352551713,-0.16550560352551713,0,0,0.0,True
79.6351800000,63.61741699078733,7.142299997212831,0.030124000000000706,-0.07292678760973104,-0.07292678760973104,0,4,4.0,True
79.6707020000,63.582092853626065,8.183300000382587,0.035522000000000276,-0.035324137161268254,-0.035324137161268254,0,0,0.0,True
79.7066430000,63.14466086086854,8.379800001421245,0.035940999999994006,-0.4374319927575243,-0.4374319927575243,4,5,6.4031242374328485,True
79.7363550000,63.575805527095746,7.305800001631724,0.029712000000003513,0.4311446662272047,0.4311446662272047,0,-1,1.0,True
79.7770730000,62.91618363412772,10.18839999960619,0.040717999999998256,-0.6596218929680262,-0.6596218929680262,0,0,0.0,True
79.8024770000,63.11014523392976,9.798499999305932,0.025403999999994653,0.1939615998020372,0.1939615998020372,4,0,4.0,True
79.8377320000,63.97624444277291,9.693500000139466,0.035255000000006476,0.8660992088431527,0.8660992088431527,0,0,0.0,True
79.8729580000,63.05336052808174,9.708500001579523,0.03522599999999443,-0.9228839146911696,-0.9228839146911696,0,4,4.0,True
79.9036990000,63.702709345422754,9.73130000056699,0.030741000000006125,0.6493488173410142,0.6493488173410142,0,-4,4.0,True
79.9389740000,63.64030652230454,9.701299997686874,0.03527499999999861,-0.062402823118212325,-0.062402823118212325,0,0,0.0,True
79.9744750000,63.890500071700664,9.732599999551894,0.03550099999999645,0.2501935493961227,0.2501935493961227,0,0,0.0,True
80.0054740000,63.64959560820706,9.932500001013977,0.030999000000008436,-0.2409044634936066,-0.2409044634936066,0,0,0.0,True
80.0352340000,63.33115393763579,9.811600000830367,0.029759999999996012,-0.3184416705712678,-0.3184416705712678,0,0,0.0,True
80.0705350000,62.96224575885911,10.44480000200565,0.035301000000004024,-0.36890817877667814,-0.36890817877667814,0,-4,4.0,True
80.1012430000,63.1701140788311,10.129199999937555,0.030707999999989966,0.20786831997198618,0.20786831997198618,8,4,8.94427190999916,True
80.1362280000,63.072840507982335,10.461300000315532,0.03498500000000604,-0.09727357084876331,-0.09727357084876331,0,-4,4.0,True
80.1719000000,63.05074237280356,10.232499997073319,0.035671999999991044,-0.022098135178772793,-0.022098135178772793,0,0,0.0,True
80.2019590000,63.05249711033101,10.563299998466391,0.030059000000008496,0.001754737527448924,0.001754737527448924,4,0,4.0,True
80.2377940000,63.041053317950464,10.462700000061886,0.035834999999991624,-0.011443792380546824,-0.011443792380546824,0,0,0.0,True
80.2677800000,63.18087023911384,10.896600000705803,0.029986000000008062,0.13981692116337285,0.13981692116337285,0,0,0.0,True
80.3031540000,63.18087023911384,10.476999999809777,0.03537400000000446,0.0,0.0,0,4,4.0,True
80.3385190000,63.16003332075195,10.764700000436278,0.03536499999999876,-0.020836918361887058,-0.020836918361887058,0,-4,4.0,True
80.3690620000,62.89613292503925,10.747000000264961,0.030542999999994436,-0.2639003957127031,-0.2639003957127031,0,4,4.0,True
80.4041330000,63.14259770959403,11.026899999706075,0.03507100000000207,0.2464647845547816,0.2464647845547816,4,-4,5.656854249492381,True
80.4350070000,62.970902571769756,10.90719999774592,0.03087399999999718,-0.1716951378242726,-0.1716951378242726,4,4,5.656854249492381,True
80.4701820000,63.03859463425196,11.168700002599508,0.03517499999999529,0.06769206248220172,0.06769206248220172,0,-4,4.0,True
80.5056760000,63.554009630564636,16.323799998644972,0.035493999999999915,0.5154149963126784,0.5154149963126784,4,4,5.656854249492381,True
80.5358320000,63.53988509205171,11.166699998284457,0.03015600000000518,-0.014124538512923834,-0.014124538512923834,0,-4,4.0,True
80.5718030000,63.58654571295683,11.738500001229113,0.03597100000000353,0.046660620905115024,0.046660620905115024,0,4,4.0,True
80.6015990000,63.13748838408257,11.723699997673975,0.029795999999990386,-0.44905732887425387,-0.44905732887425387,-4,0,4.0,True
80.6369800000,63.763959305456154,11.53110000086599,0.035381000000000995,0.6264709213735813,0.6264709213735813,0,-4,4.0,True
80.6675980000,63.05280364945265,11.654499998257961,0.03061800000000403,-0.7111556560035055,-0.7111556560035055,0,4,4.0,True
80.7027970000,63.1438259453146,12.149900001531933,0.03519900000000575,0.0910222958619542,0.0910222958619542,0,0,0.0,True
80.7330650000,63.45849203364669,11.914200000319397,0.030267999999992412,0.3146660883320891,0.3146660883320891,-4,0,4.0,True
